Id,SalePrice
1676,229250.0188228418
1677,235894.27699431777
1678,427322.793291759
1679,365611.33367573435
1680,350856.20054097177
1681,298981.0713318599
1682,331657.6014354687
1683,203999.46175522328
1684,206426.51416057552
1685,199632.36892411875
1686,190183.27980122704
1687,190952.57964415342
1688,219687.44724094885
1689,222620.45058205334
1690,223699.79580975103
1691,205660.2836922264
1692,306788.9944106702
1693,192291.1212780802
1694,184689.43617783755
1695,166437.60496062972
1696,309444.626155581
1697,160311.48229937267
1698,359314.9536229865
1699,305469.58674478566
1700,282041.81964929396
1701,302563.0632084205
1702,272798.93925771647
1703,268490.5776851959
1704,312909.8422046757
1705,295746.1734426647
1706,392557.499546259
1707,245549.11745353485
1708,224787.37581235927
1709,294617.0747299747
1710,250291.52157366066
1711,309612.56618547917
1712,268647.3773810688
1713,306871.30728935346
1714,251756.68770344218
1715,225038.80887717922
1716,203383.18573662022
1717,201458.0020341493
1718,144682.81822199805
1719,238076.9956908553
1720,274477.2815420829
1721,200942.0605186483
1722,131753.4392729878
1723,184709.04715081054
1724,228500.59322207957
1725,261648.2359350237
1726,206374.3636638812
1727,171308.05255774438
1728,205003.28578975867
1729,162151.30578788643
1730,177444.6459514595
1731,121077.16237551291
1732,136739.10342795192
1733,122925.13056911259
1734,127856.99233140991
1735,151130.69522943412
1736,96466.17129142336
1737,300690.3408772673
1738,251793.29665331612
1739,274245.55087314826
1740,220948.27962682792
1741,212552.93152953166
1742,182284.51175934827
1743,196482.81333502993
1744,355527.53729694686
1745,242934.16778686532
1746,240667.66061428742
1747,247546.37556629925
1748,235101.4348337169
1749,195840.37649705907
1750,155704.62317010405
1751,275561.54445176746
1752,114551.79189051177
1753,163077.50305044587
1754,229406.8046593871
1755,214386.34531137854
1756,117433.90968058007
1757,108672.88085545918
1758,159512.7224121799
1759,171693.40873298032
1760,175046.84576580446
1761,189508.4033791272
1762,191695.46819445252
1763,204778.05756707815
1764,98576.52459295758
1765,215447.16314890108
1766,207453.5660484567
1767,242958.46281441767
1768,154905.62868901837
1769,196896.8098810067
1770,173948.66825616214
1771,124567.59575866672
1772,156757.7904386613
1773,119143.24459077396
1774,172779.99285629808
1775,137283.66562675027
1776,122660.01731528071
1777,127844.72032663607
1778,153378.70973723932
1779,122417.57641359004
1780,194210.52862943476
1781,128467.07537502302
1782,58552.97911814961
1783,162499.61152017402
1784,115924.35045980892
1785,133355.68646999734
1786,139265.41826027035
1787,193284.83340993657
1788,62650.80616122641
1789,99308.76960974868
1790,59369.59004204502
1791,242696.6861954615
1792,158976.27520804002
1793,178629.12550609017
1794,178860.17804558334
1795,151214.77776019523
1796,142162.923253331
1797,129610.72025728955
1798,111875.93750441083
1799,102908.84622566613
1800,132201.8393555223
1801,113827.41118750052
1802,138568.9170505568
1803,170719.3309001029
1804,154751.6505885853
1805,156404.48326555692
1806,142725.29830588558
1807,197228.96907189873
1808,129320.11077566157
1809,123111.90610092753
1810,148806.318324417
1811,150764.07297086663
1812,111163.579012832
1813,120345.72463360279
1814,114924.24317946818
1815,30549.134439767367
1816,110731.306149329
1817,157550.61198992986
1818,225573.39738445304
1819,158088.94778550736
1820,68741.85505735314
1821,146426.79479425342
1822,180742.61527667404
1823,50432.44634098093
1824,151553.24929057504
1825,143473.8171421503
1826,102984.68953382195
1827,97987.24816455488
1828,140027.34648443866
1829,140574.436881855
1830,177959.73955374287
1831,167187.45357518143
1832,110348.09168562104
1833,174103.80408682473
1834,147631.29751555366
1835,163031.36250119456
1836,142826.4127942326
1837,91461.49545781512
1838,121455.45379185786
1839,118852.09687560592
1840,150693.9172066713
1841,157385.2686585161
1842,89384.26709848318
1843,126819.69486193376
1844,162816.51635326754
1845,129616.67846458155
1846,171744.24335027597
1847,144904.66022570303
1848,25244.142005136746
1849,98473.65336430469
1850,110545.21442636187
1851,150058.64130154066
1852,137844.2913926469
1853,137964.2646072475
1854,191389.9788134218
1855,166883.95529402583
1856,258479.51266600826
1857,169961.216075965
1858,171545.67869508578
1859,114178.06361594325
1860,188910.4544870558
1861,113448.33851360803
1862,323677.22158018575
1863,323356.0281006707
1864,323354.5966742494
1865,382583.553407201
1866,388179.5929848475
1867,259336.16402424342
1868,336138.792317554
1869,251743.87846565153
1870,264177.6890683681
1871,286002.9630674301
1872,196483.24889613868
1873,268115.5856885837
1874,139176.10715383245
1875,217625.74704987335
1876,204894.54088119947
1877,246770.33534403943
1878,220543.5572109992
1879,131323.01065930826
1880,129552.42016476468
1881,281755.30782620556
1882,282711.7422948707
1883,211976.87067036558
1884,231364.68592312437
1885,274416.99117503566
1886,319726.6739487747
1887,254587.4175387381
1888,297591.8917539926
1889,192135.4525687963
1890,102611.34486956258
1891,134402.47676698572
1892,100608.05104751195
1893,153690.3333521531
1894,129490.09815802083
1895,140403.1718847471
1896,134165.72283934167
1897,132822.5634707968
1898,115453.69475790205
1899,180028.93936861365
1900,142595.4598011194
1901,161877.54818202922
1902,147636.8957945126
1903,239632.28143710596
1904,129545.02373437952
1905,188960.95595206792
1906,132981.43954103425
1907,235926.25649929704
1908,109174.43891041509
1909,152935.45619555592
1910,127105.65580383269
1911,202667.03047869948
1912,279746.2113921949
1913,178195.20198699943
1914,58539.52188892635
1915,344262.7343085989
1916,12914.270612336928
1917,291026.7014121439
1918,153242.18974451287
1919,196616.9317552286
1920,169976.03760276415
1921,404652.9330841289
1922,367401.3927398499
1923,250234.8553747302
1924,251715.7136558107
1925,233198.2777230356
1926,402115.3558274997
1927,139156.80852402863
1928,197739.71743847575
1929,124061.18376601541
1930,144915.79085664666
1931,161507.75476289814
1932,140738.83405479847
1933,203357.5815794015
1934,185933.96868936036
1935,185533.71536439948
1936,201618.52590930555
1937,185361.01979524622
1938,193791.0128727834
1939,273126.6074931311
1940,194026.1899898516
1941,173275.61186364904
1942,203629.51490114367
1943,224527.71409622836
1944,353896.51334867376
1945,380662.69851129345
1946,163561.11523995924
1947,318446.2393177798
1948,179542.77155227552
1949,284857.4985521595
1950,218582.71213866246
1951,297534.1512495598
1952,269428.50423515856
1953,216135.19629183935
1954,195480.32326588494
1955,127254.0916545073
1956,333928.9198725204
1957,170381.3103699616
1958,329968.73826553347
1959,161607.83448713424
1960,100900.07587605166
1961,122336.79744364209
1962,98913.254935532
1963,113110.54479819073
1964,102960.2313323678
1965,144438.6880293343
1966,155511.30367741693
1967,318960.3221825812
1968,379963.5603476278
1969,389916.5234253444
1970,403260.37940928043
1971,465819.559226416
1972,407833.78056399757
1973,315628.5719625602
1974,368038.30571729137
1975,428308.59109167964
1976,302290.61513487104
1977,368204.36003641196
1978,350905.4785151527
1979,325170.83521559
1980,209117.6586556242
1981,369985.92485647625
1982,238579.7190503567
1983,214708.42363751767
1984,194695.36182143018
1985,242629.408230483
1986,238822.47924577194
1987,207667.01703759487
1988,193099.11761841236
1989,226177.08297961485
1990,245033.82391013153
1991,238277.12294724595
1992,253703.4435314029
1993,200106.60828159546
1994,271495.7952221108
1995,192500.93875707765
1996,282872.43418236
1997,329586.48813940934
1998,317217.38450437546
1999,319407.74827592325
2000,312828.37202467775
2001,297698.8967788758
2002,288896.2204604883
2003,277563.64954784437
2004,313297.48408884
2005,280281.6501105082
2006,237798.56332581543
2007,276029.4266935316
2008,248848.08881835925
2009,208356.37505528802
2010,223773.28544856876
2011,151160.99957029877
2012,203372.10295747832
2013,199566.53090811108
2014,220691.71921921236
2015,234055.54400356242
2016,212979.08865728835
2017,237212.14716359432
2018,111207.69714104946
2019,146249.31534029648
2020,116585.7056491868
2021,104745.98618619968
2022,214560.33949671715
2023,173109.85838016175
2024,299193.4019682
2025,368377.4085770148
2026,187785.24049172492
2027,158391.32907998253
2028,156368.9621530439
2029,176610.81472366815
2030,303127.82164638955
2031,278942.864520617
2032,299498.2841489744
2033,291229.9941157605
2034,190075.76563903783
2035,228037.0605492117
2036,231774.58981350047
2037,241678.51367081574
2038,334985.8338564324
2039,230421.15361539315
2040,339860.5245523596
2041,336287.21892762225
2042,221259.06600948866
2043,199398.37932398793
2044,193744.64134830912
2045,235323.03389588452
2046,165927.67695632513
2047,151479.30704707667
2048,150050.64633009484
2049,169008.90967333614
2050,203006.75698167027
2051,98761.00600558816
2052,118849.17817778056
2053,155525.6077811546
2054,79486.94662028956
2055,201122.89667186502
2056,145125.1673903138
2057,117644.64684160717
2058,248768.9442631015
2059,146897.43127538328
2060,190673.96615867186
2061,204918.78269776277
2062,133894.29405274565
2063,102932.38416073527
2064,148750.35760999
2065,151822.56341018403
2066,188723.53911474615
2067,122281.09326848775
2068,166244.23851106944
2069,63959.831912699075
2070,96946.28710069074
2071,81335.69922156003
2072,158924.75463418238
2073,152326.75356070942
2074,208223.94425599917
2075,156305.42033552768
2076,130296.08588045713
2077,147732.7271311945
2078,122260.86388514597
2079,139433.32883808418
2080,113428.80195951372
2081,132545.2090696064
2082,132308.1689876138
2083,150386.65286867117
2084,84957.678260455
2085,114277.45924776264
2086,88288.1521171437
2087,124762.2297746435
2088,124182.14846754099
2089,99186.40742977327
2090,161171.02899275845
2091,100343.47189355556
2092,137314.84537432948
2093,196516.8290865061
2094,144426.21363947442
2095,187680.0871989107
2096,80761.95201774265
2097,106545.48926871746
2098,164508.32185681287
2099,12061.439828656461
2100,79494.87868887732
2101,176052.70023879505
2102,146401.65579554194
2103,93351.69186140187
2104,198127.2304591657
2105,156163.64207131806
2106,81875.13205431205
2107,246554.8724141891
2108,125935.91766016751
2109,98803.13562053272
2110,125846.71959770178
2111,154041.17013847124
2112,138716.9723228992
2113,131576.7172282968
2114,132530.37506084843
2115,178565.5940506859
2116,124290.00852699172
2117,149984.6623488745
2118,134945.18064070572
2119,121548.17592746524
2120,136971.34962617606
2121,87052.95715472568
2122,79301.84389109917
2123,73899.22327580558
2124,196315.8119399223
2125,159284.9263460521
2126,179454.61627323413
2127,174719.7912712593
2128,167936.7572047413
2129,98957.3050237694
2130,133093.71045047604
2131,144976.35970421502
2132,129405.00541447684
2133,127657.32259551315
2134,116215.89854603015
2135,114073.98613469578
2136,82229.25530106173
2137,106414.64709516757
2138,155878.72763143052
2139,170945.514597443
2140,158084.46993444138
2141,172738.84691121685
2142,127421.70423824283
2143,147636.82560747876
2144,162034.63896437254
2145,146532.06992251356
2146,175230.87112511374
2147,187707.05520435754
2148,126169.63435183543
2149,173946.65137031296
2150,240647.80263859697
2151,124836.02687652598
2152,199199.97906665478
2153,177845.1716228166
2154,102968.80468293892
2155,137368.00670439537
2156,285189.58889264916
2157,278694.85738552647
2158,260763.58268760174
2159,238634.24379776936
2160,204938.58122378704
2161,275994.91494099016
2162,350940.92602600117
2163,408265.7209161757
2164,284806.5824365705
2165,194948.20347381578
2166,163519.370656977
2167,245648.63970711286
2168,213158.25020280364
2169,223120.13222352648
2170,245745.69033431815
2171,169032.88919151123
2172,141824.64093085786
2173,138189.7663006528
2174,250014.68191739777
2175,306353.2858978159
2176,325237.5100709524
2177,264447.3830092308
2178,245428.27798736375
2179,149429.28169873758
2180,228005.58208041807
2181,215615.90990367346
2182,240049.85842392402
2183,217530.1480866571
2184,124655.69307854588
2185,147660.93310112495
2186,174256.17134576733
2187,175440.51281315344
2188,161892.1221441356
2189,219137.78974162613
2190,60169.045660381045
2191,52245.46672228632
2192,72616.42941492627
2193,106762.69794132526
2194,80278.07661704363
2195,120914.79382802312
2196,107925.89538013036
2197,116304.07974295517
2198,171744.2325907699
2199,205445.46131176176
2200,112652.55110388689
2201,148123.50883417952
2202,237041.52621404332
2203,144025.98679834974
2204,184660.01067205874
2205,96956.62558275025
2206,136213.44579069037
2207,239492.5468696864
2208,234935.7284570089
2209,218156.8552188534
2210,128231.69372867123
2211,122098.67574140996
2212,130904.44495779464
2213,89475.96183092686
2214,150577.72632065817
2215,96650.06776039489
2216,166918.37812736572
2217,73354.24888413028
2218,80331.22345298213
2219,78582.97299060381
2220,67343.71799987911
2221,345216.45033431245
2222,303216.3766418236
2223,301663.353350271
2224,237821.48922411766
2225,135609.57152535667
2226,209268.82713374967
2227,240675.91766656615
2228,306422.14584374084
2229,272722.37990492495
2230,141477.51480528992
2231,227700.38837031502
2232,195630.3477314653
2233,249800.34698991192
2234,298751.7679651474
2235,268774.7627750007
2236,284034.8787487474
2237,340863.3063789683
2238,234938.89284981583
2239,122354.22683919226
2240,178261.7025413136
2241,180814.6788125967
2242,135380.6966289844
2243,112730.62173299838
2244,97265.70184548589
2245,82320.05099878235
2246,153458.85420301737
2247,109957.92593576093
2248,109727.23468188937
2249,124387.3183415628
2250,131793.19256285037
2251,112418.96890499913
2252,211171.45267331362
2253,141755.70062688162
2254,183672.20751854044
2255,201346.9764091737
2256,210933.18550430896
2257,219389.4664368239
2258,185427.94315240602
2259,184831.69883237145
2260,142014.62315132818
2261,193318.23379723827
2262,219781.5280034723
2263,385173.18048156454
2264,390372.92538846063
2265,198424.8627769752
2266,302601.44366668793
2267,328784.75938317704
2268,395924.8056754073
2269,163765.60685689846
2270,220325.10996095254
2271,258271.93530916644
2272,253969.8830633805
2273,199462.76200144383
2274,211821.9205949243
2275,195768.57322979634
2276,239254.72407007392
2277,212065.436689111
2278,155386.76287865278
2279,137989.9732576146
2280,95218.80109499246
2281,184695.75013002456
2282,206485.8282688639
2283,107923.99669644072
2284,126366.79420934505
2285,147822.4916510782
2286,121672.3059026994
2287,394869.27763693844
2288,302313.21284968866
2289,324875.887445031
2290,428795.6161358499
2291,346838.3211967881
2292,414756.9857656951
2293,421142.5566170193
2294,398118.1261257543
2295,425045.60527573136
2296,272013.18132403464
2297,384030.10276935383
2298,372134.7364405029
2299,373467.6660076295
2300,348630.46650904714
2301,340936.3576423397
2302,275037.33544883784
2303,253605.52957317996
2304,252308.38151899615
2305,225845.97608201916
2306,225477.9011647536
2307,226972.30436938704
2308,242982.16629927256
2309,333324.69218620314
2310,218220.40397127497
2311,235839.19935370842
2312,196315.62551220262
2313,192988.77393590228
2314,199827.81516357494
2315,196544.9864020099
2316,212612.06244163727
2317,219344.09459269652
2318,199396.69990848278
2319,201021.74146182055
2320,199358.4191397797
2321,260857.20729206718
2322,216561.75659873255
2323,208431.41181172366
2324,199159.20497684885
2325,238683.50406815961
2326,192473.12077236176
2327,231460.95747471513
2328,262930.8636070089
2329,191972.29173460626
2330,184943.28877611764
2331,351359.84237244603
2332,386384.2348051333
2333,338863.9978848345
2334,271698.01045850693
2335,298338.0200713867
2336,340530.4947443817
2337,210193.74608568102
2338,291085.44495366426
2339,249503.02923894871
2340,417835.7305263238
2341,229662.36552612047
2342,267425.4627827357
2343,266555.49971430097
2344,242744.00056678103
2345,244681.73171549122
2346,230159.43837897427
2347,213697.7236727205
2348,268389.55444419687
2349,193871.4499139408
2350,346189.62076372886
2351,299619.068612163
2352,274944.46986942104
2353,274003.7895408984
2354,137605.15609569292
2355,167198.08934115805
2356,185071.14705773693
2357,220447.08591383032
2358,227519.24679574097
2359,116417.15682176102
2360,114269.48221373316
2361,157509.52800529386
2362,278571.9453075066
2363,170363.71722991898
2364,200692.21146898344
2365,257113.49199486815
2366,202619.0973931828
2367,221912.47235484637
2368,242215.41527832602
2369,218362.00426393293
2370,172393.6295773626
2371,183287.10122798837
2372,226253.3838287677
2373,327265.21799444704
2374,348786.2417270826
2375,236918.79543143854
2376,289835.28633735864
2377,326459.0206856856
2378,144498.24925474456
2379,241783.228554982
2380,188562.77425019437
2381,200035.9703627028
2382,217873.2216053208
2383,215432.68149590987
2384,281109.9171342903
2385,192668.84176786657
2386,147349.78934923405
2387,135144.9682137617
2388,110600.8753585867
2389,130547.14392522532
2390,142274.5342185972
2391,159932.7544791796
2392,96240.97611212537
2393,195699.2009234499
2394,156565.27427768655
2395,222957.39179536304
2396,145622.23541007016
2397,234585.77593736118
2398,118764.19113708725
2399,81825.24226719412
2400,44768.510868371915
2401,116155.34233056969
2402,131096.19126617562
2403,167664.56756957207
2404,166005.6716102503
2405,181649.7554586159
2406,147617.15030350623
2407,143658.80689602744
2408,148916.5222587582
2409,118286.10131504995
2410,213265.07195708156
2411,103951.60958545774
2412,175771.28223581577
2413,123043.42788775278
2414,160521.47816374942
2415,158908.66206713364
2416,134651.797462447
2417,118766.29896809827
2418,120279.56773121092
2419,127546.54321120185
2420,135936.17990846635
2421,136511.2949470253
2422,103787.80410516128
2423,141646.81707257172
2424,154605.26232948885
2425,205628.49347797682
2426,138854.9216825894
2427,138976.5099925953
2428,193123.71349556925
2429,90987.65912318896
2430,135850.2549864279
2431,111159.98749639463
2432,146227.97120028318
2433,140901.6526637053
2434,143579.6236921974
2435,172642.77152802947
2436,100981.22786676607
2437,95990.76724344146
2438,131386.86712500802
2439,113914.53527312209
2440,132974.73883836676
2441,168762.12367620872
2442,117765.18585009518
2443,140832.35942808233
2444,143514.95078938338
2445,96395.69988803676
2446,140486.01154831663
2447,216460.60078229586
2448,140688.4348464195
2449,131933.02244832186
2450,175464.24210432626
2451,133570.64231464075
2452,230288.72340286948
2453,76714.01567789327
2454,105305.05305993085
2455,101091.1579890402
2456,163776.16236088605
2457,127318.46576983701
2458,129173.2481188117
2459,111169.01242227934
2460,148629.9350021174
2461,102283.26627571792
2462,128688.19195122675
2463,131091.72205038462
2464,195932.9271954303
2465,133212.51465841226
2466,137843.85019532294
2467,163476.87242535263
2468,94534.65004626063
2469,95739.10838130418
2470,221694.95839595725
2471,233131.13361422578
2472,209386.47021748696
2473,129653.04693713748
2474,111261.5825670725
2475,239515.3157992678
2476,104750.2470643458
2477,142817.82375212706
2478,187314.45735070182
2479,118994.46020147696
2480,152455.88084706303
2481,127571.94343149765
2482,154542.5960857032
2483,102072.05303070822
2484,128515.30899714438
2485,125698.82607017098
2486,158335.65076056012
2487,242108.63569803932
2488,168334.71460829087
2489,185184.79466684366
2490,150355.9615866841
2491,90177.62672720224
2492,190455.42272068618
2493,161067.55476715264
2494,171717.20050338103
2495,65330.03075264073
2496,239969.94019048294
2497,168337.34204938338
2498,98007.14421578216
2499,77569.70342416233
2500,117254.18229158355
2501,162811.80350675964
2502,150425.4123469182
2503,121336.52381130644
2504,181427.49372386496
2505,255288.30939786858
2506,286084.90427745285
2507,285773.2865905159
2508,285400.0115694631
2509,240013.86085651012
2510,245491.6604296905
2511,199615.27640845504
2512,227841.32785219658
2513,260734.43947762495
2514,275301.43830500956
2515,155368.72911217296
2516,178785.00314346637
2517,135125.17464824143
2518,155346.44812500343
2519,249035.06121786492
2520,237737.56115902012
2521,209015.49133984867
2522,252510.8511343575
2523,130644.29409148876
2524,161759.64744885638
2525,159600.72699647036
2526,163494.75076289568
2527,114422.59460436225
2528,118299.51463817903
2529,167432.5376574734
2530,129677.2150261831
2531,266637.702082129
2532,254753.00017339294
2533,224701.55629634508
2534,267382.23448873835
2535,318139.825246873
2536,260289.89797909028
2537,267759.71710012207
2538,199965.88720320526
2539,225262.62977582513
2540,201285.50894766516
2541,202293.15507181728
2542,170929.8511913989
2543,139423.9510181282
2544,110966.32609729521
2545,132532.0590311921
2546,145494.15375894512
2547,175832.33845014987
2548,179355.64419447075
2549,156671.0088739742
2550,450933.63819965516
2551,146348.59370751475
2552,135201.7797187962
2553,81495.10403851832
2554,81842.09850726606
2555,102616.22701379578
2556,95573.71911217552
2557,102186.16018393285
2558,156680.72238995472
2559,133166.52359836875
2560,131313.01647457835
2561,143338.97177558206
2562,113109.8168508905
2563,138541.84749950495
2564,207120.5726764535
2565,113061.21877440582
2566,153249.37355526898
2567,133684.1864636822
2568,211857.78779727378
2569,231988.90497002815
2570,127381.43132781239
2571,176368.1256770717
2572,171865.23997619626
2573,229595.0484832325
2574,229186.40942571446
2575,150277.42656356562
2576,130813.02033254562
2577,185977.18207876358
2578,87698.13251584224
2579,21321.759514532823
2580,143730.16345558112
2581,135502.91923545406
2582,159960.64775585986
2583,286885.5001029794
2584,198747.01947590208
2585,222781.57461988664
2586,243268.7119035161
2587,231888.36693389964
2588,135596.04214015123
2589,185992.86230927828
2590,252814.97158123966
2591,211034.38030628575
2592,227050.97469569533
2593,286002.28858188057
2594,203072.53352288879
2595,249355.068504993
2596,322022.590008242
2597,224495.18946052314
2598,308122.5215099623
2599,361661.6280257561
2600,140631.05620578877
2601,133107.83628965338
2602,63187.41696624868
2603,87286.24822413869
2604,58836.97380155605
2605,67025.46800954365
2606,183092.401993224
2607,231974.27520875703
2608,218544.88697314932
2609,165274.19931430777
2610,113383.75302463112
2611,140006.74192714383
2612,174359.19962372334
2613,126635.59085721533
2614,111194.9264039876
2615,174855.1792377357
2616,159279.16998244709
2617,221856.65053252637
2618,257156.08408876875
2619,220119.86799447384
2620,184590.45569522207
2621,181286.0033662276
2622,198204.5112621173
2623,253680.18879902054
2624,276785.11110866844
2625,284647.905323584
2626,187006.52782826262
2627,171183.5534462998
2628,422119.94347450795
2629,439387.3462784681
2630,348030.39211678744
2631,457018.4831807941
2632,391224.98687688325
2633,302289.7773168305
2634,395425.3753768445
2635,186837.72171076824
2636,204757.27361565898
2637,250205.67894310073
2638,292239.1505757752
2639,209390.30017358315
2640,175407.97105695432
2641,95744.69819521568
2642,210204.69927671546
2643,104142.3550432229
2644,111737.87681390338
2645,101530.48078235876
2646,91606.3525855684
2647,116810.0242958337
2648,154301.06964646562
2649,136318.8144546281
2650,122011.80306002693
2651,143731.21299177047
2652,404986.3794402386
2653,270016.36222630023
2654,277375.0575524499
2655,407820.5123420102
2656,344442.1459834753
2657,385290.56687773525
2658,343975.9640254998
2659,322998.77764228266
2660,378928.61131204834
2661,372162.9260113844
2662,394565.37325854786
2663,288552.8563946533
2664,316914.95751218835
2665,339303.83683599316
2666,310744.80965047184
2667,193448.5295555131
2668,202749.4998206527
2669,206869.50381516718
2670,304467.9685495051
2671,205975.79485741217
2672,212230.03911919612
2673,227157.40119396878
2674,225160.5026230559
2675,179954.11055775854
2676,220374.6386955168
2677,221964.1507666036
2678,273173.00999702053
2679,303703.96334650886
2680,298890.435052453
2681,414733.6393535932
2682,338171.77242641797
2683,425877.1322945831
2684,322630.55014885956
2685,326820.26308218914
2686,288707.67045974877
2687,320581.1467659074
2688,241157.71845046617
2689,223826.90059176832
2690,392361.8641538896
2691,203190.66319623357
2692,139281.69409963785
2693,231957.89007611357
2694,149673.9214397759
2695,217020.0384589003
2696,202466.14005461475
2697,197719.08711735345
2698,232623.91206935426
2699,199168.99751007004
2700,169278.36438967986
2701,172092.6689583158
2702,121336.1151353162
2703,148948.31021960638
2704,152433.80032728286
2705,120021.1391377878
2706,99472.10656000875
2707,126185.8711015862
2708,125274.23077558761
2709,101197.32841787131
2710,124909.8095767035
2711,310152.86445498734
2712,398028.4772919057
2713,180527.62861267664
2714,162592.59293919726
2715,178108.51365140907
2716,151794.00726495756
2717,199648.90417819674
2718,244564.06783741852
2719,189753.44872423916
2720,198184.2307331917
2721,148973.99956514977
2722,183224.2529456481
2723,175007.88822182216
2724,134521.05180861993
2725,134976.9201385122
2726,141240.36026533713
2727,190234.66349258524
2728,180398.8981282515
2729,149441.32085417636
2730,135492.84361955087
2731,131468.8759415384
2732,119682.5202423804
2733,168869.72349358696
2734,145335.86056360183
